9.987484649204055875e-01 2.539902668713080658e+01 1.723191428862139052e+00
-4.889457557781383024e+00 2.005488665013681882e+01 -1.117615852882700711e+00
-7.814759172806649445e+00 1.846738662324810676e+01 -2.951146761322631651e+00
-1.710806298503368694e+01 2.162321801618945116e+01 1.115506785773638931e+00
-2.041991086469166916e+01 2.046248466431559621e+01 4.616389675122673508e-01
-2.372872166720155462e+01 1.993548080410533174e+01 1.324415754987853910e+00
-3.049642024277820340e+01 1.882301507512839933e+01 1.569117377123833146e+00
-3.602561327409561187e+01 1.888656267334405214e+01 1.773619232681656444e+00
-4.161257271296887694e+01 2.277920462344621555e+01 -7.238860884518331096e-01
-4.314141138194421643e+01 2.023455477037579797e+01 -4.470559709059092057e+00
-5.084404240377442363e+01 2.080385679114701958e+01 1.066212045967136923e+00
-5.334751075229967654e+01 1.752092376200528179e+01 8.872530056058851589e-01
-5.872301972537430004e+01 1.910149302333855204e+01 1.248629993481612299e+00
-6.426272044836667874e+01 1.662233017717484529e+01 -1.017406146728263017e-01
-6.721194406964076506e+01 1.879481653719803091e+01 -1.277332647383943476e+00
-7.407385500784963028e+01 1.578991038897242305e+01 7.536937067075675234e-01
-8.004855957656477017e+01 1.841342581740306983e+01 1.053104670156761236e+00
-8.411998609799427129e+01 1.633653175681772751e+01 -3.091544239277172590e+00
-9.157210863255414779e+01 1.714408861860829347e+01 1.161297574089142914e+00
-9.573149053723619772e+01 1.474384669326886588e+01 -7.216565652420638965e-01
-9.919443984157314276e+01 1.858368058473166684e+01 6.219017321169957313e-01
-1.070356388883024152e+02 2.210865394593228572e+01 -1.873250129973998312e+00
-1.101109289728378116e+02 2.158922689450077215e+01 -3.286554685545202692e-01
-1.172097303696313304e+02 1.951921131978594559e+01 -1.704683890857546791e-01
-1.195373590106514285e+02 2.012100347645251475e+01 -9.183448762616085448e-01
-1.248037553185933319e+02 1.855986490982490267e+01 1.009457012463631287e+00
-1.269079002480349345e+02 2.138412498998344802e+01 -1.376844698531098921e+00
-1.331265306832194995e+02 2.139764907902024760e+01 -5.235864385860289349e-01
-1.432795935470946915e+02 2.041556569654398245e+01 8.962752240956787242e-01
-1.485135707227270245e+02 1.686569437395856852e+01 6.722045656216860676e-01
-1.472909038800539747e+02 1.906401810334771341e+01 6.145875388050990873e-01
-1.554442514334493239e+02 2.125760833233397662e+01 -1.561219137742577034e+00
-1.570429468595520461e+02 1.682933501021528144e+01 1.376917169676707520e+00
-1.685641605904779112e+02 2.141191907543108286e+01 -1.615853924422654408e+00
-1.720636433729068528e+02 1.902844896650675466e+01 1.311038833044160246e+00
-1.756932229246188513e+02 1.753380244742982441e+01 2.732873600304109640e+00
-1.825871177344903060e+02 2.156228293007958641e+01 -3.128214254320535459e-01
-1.839560183259439157e+02 1.793960761722307495e+01 -2.748425728211771890e+00
-1.916570979022155541e+02 1.998643649172166192e+01 1.063371338491637230e+00
-1.925451166872224462e+02 1.899617603405121358e+01 1.722212108673272013e+00
-2.015070263520743197e+02 1.939665250191313461e+01 2.053137305093732656e-01
-2.037503268127268541e+02 2.072564133968788624e+01 1.204774714240855055e-01
-2.124189495832045793e+02 1.782881235877581005e+01 -2.007924687215026260e+00
-2.132473953962708890e+02 1.816654866171290905e+01 4.739335792443828965e-01
-2.180306714952205311e+02 1.900948447056097734e+01 9.130783701580407197e-01
-2.265802187561422727e+02 2.193438999149939761e+01 2.003991030721258504e+00
-2.292973293982007021e+02 1.701367219254413499e+01 -2.675687235635604289e+00
-2.348257531565517127e+02 1.691336572305488417e+01 -1.824269000110980032e+00
-2.409235784494487120e+02 2.190330730584675933e+01 1.608931425685832806e-01
-2.443475984188960695e+02 1.918313745202989651e+01 1.655811375564862464e+00
-2.486828262223338584e+02 2.199772062845199727e+01 2.689357459343125978e+00
-2.570063665959526134e+02 1.996465246474077659e+01 4.380623560629030577e-01
-2.599640179704039724e+02 2.346063965826398956e+01 7.194039536932828049e-01
-2.675102919917810596e+02 1.585769966332876990e+01 -1.820688079151614902e+00
-2.705532136912829060e+02 2.320571196877493492e+01 2.701807785094405112e+00
-2.735506162375004351e+02 1.926276010632872726e+01 -1.631419291758716472e+00
-2.813464764420980941e+02 2.117237000709300787e+01 -1.793755226923349655e+00
-2.842962791650954841e+02 1.890475333193490926e+01 -1.471291401742907734e+00
-2.885634136351149550e+02 1.905631550730462109e+01 5.493096673157804588e-01
-2.932886627431552142e+02 2.302715384361132323e+01 -1.333230583676687564e+00
-3.012654520559085540e+02 1.875179942193696192e+01 1.653192788525978507e+00
-3.071712059606035155e+02 2.184409022557285240e+01 6.027222176645737756e-02
-3.109816450637900971e+02 1.991402707685104545e+01 9.627484315717408370e-01
-3.141838872964460734e+02 2.409364476171148084e+01 -1.044273974635894664e+00
-3.212475058393571885e+02 1.969436680027212105e+01 -2.896519393504399728e-02
-3.258945690545489242e+02 1.359091871797988560e+01 2.787299929839190393e-01
-3.294209377245568930e+02 2.079851011854460907e+01 6.903816005840187620e-01
-3.341431422687659847e+02 2.357881343678478814e+01 5.941054020782242651e-01
-3.408975744600110147e+02 2.042848540563836934e+01 2.360797558447160216e-01
-3.472207588623572860e+02 2.002706339967691562e+01 1.163866686730063771e+00
-3.511742766961669986e+02 2.311293556057115950e+01 2.001829567518894848e+00
-3.526437876426334697e+02 1.847932030224729161e+01 -5.395050097343897511e-01
-3.618068584680435720e+02 1.853805386776583930e+01 2.770875511744795294e-01
-3.668085922928434570e+02 1.474837503478339329e+01 -3.350411982752036777e-01
-3.697450096076416344e+02 1.669376692026239439e+01 7.628443008108848344e-01
-3.738585208817335115e+02 1.755054431058335140e+01 5.406451567087530163e-01
-3.781290702339995278e+02 2.330827678255824864e+01 1.416824779380312371e+00
-3.843991625600324937e+02 1.939345442602363789e+01 1.869154932273600522e+00
-3.911873480589899827e+02 1.884581416295993250e+01 -3.032957872534589594e-01
-3.950577537023108334e+02 2.156488406881956621e+01 4.892832105309180557e-01
-3.982677343543127222e+02 2.085862286680739786e+01 1.959713903862248197e+00
-4.037763434457430662e+02 1.809162214427488280e+01 1.172216874460416225e+00
-4.098544961267924123e+02 1.997879201147549821e+01 -1.193770553643022536e+00
-4.157799803714930249e+02 2.094507285723556222e+01 1.421668022179479740e-01
-4.182312869137775238e+02 2.235531125610365066e+01 2.195448534688499986e+00
-4.231642936081260018e+02 2.046461223055503709e+01 -1.887507532395944931e+00
-4.258503838205159582e+02 2.021644352967741298e+01 -1.276381700302994249e+00
-4.343983267079598249e+02 1.685888808739259659e+01 1.301618606447835225e+00
-4.372030352294788713e+02 1.979218397367490212e+01 1.327771997515057700e+00
-4.451561811559570856e+02 2.279359800133265068e+01 2.540546505377281328e+00
-4.530154919403780696e+02 1.966317319985260426e+01 -1.223148102624957989e+00
-4.540498330568036067e+02 2.014102100694081798e+01 -3.635871503312326780e+00
-4.571790012718770413e+02 2.255050232460557780e+01 6.259404948028894911e-01
-4.661343157465573199e+02 2.093134639191809399e+01 -9.414298329463854920e-01
-4.746715791750577296e+02 2.074529460531579872e+01 1.013033268469012704e-01
-4.725305384223802889e+02 1.977371254428437197e+01 -9.267100821888789308e-02
-4.821953411447565827e+02 2.134708353116016610e+01 1.067124907794944955e+00
-4.869720372314856149e+02 1.873514847660547389e+01 -1.404099077341951052e+00
-4.897260099879190989e+02 1.726000632040519633e+01 -6.225241800966344607e-01
-4.929346578090570574e+02 2.099511805704127809e+01 -2.420929051545353872e+00
